"Household income statistics by household type: Census metropolitan areas, tracted census agglomerations and census tracts 1"
"Frequency: Occasional"
"Table: 98-10-0058-01"
"Release date: 2022-07-13"
"Geography: Census metropolitan area, Census agglomeration, Census tract"
"Universe: Private households in occupied private dwellings, 2021 and 2016 censuses — 100% data"
"Variable List: Household type including census family structure (11), Household size (7), Household income statistics (6)"

"Geography","Household size (7) 2","Household type including census family structure (11)","Household income statistics (6)","Vector","Coordinate","2021"
i363,"Geography name: 8250052.10; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250052.10; Alternative geographic code: 8250052.10; Province or territory geocode: 48; Short-form total non-response rate: 1.5; Data quality flag: 00000; Data quality note: ..."
i364,"Geography name: 8250052.11; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250052.11; Alternative geographic code: 8250052.11; Province or territory geocode: 48; Short-form total non-response rate: 0.5; Data quality flag: 00000; Data quality note: ..."
i365,"Geography name: 8250052.12; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250052.12; Alternative geographic code: 8250052.12; Province or territory geocode: 48; Short-form total non-response rate: 0.7; Data quality flag: 00000; Data quality note: ..."
i366,"Geography name: 8250053.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250053.00; Alternative geographic code: 8250053.00; Province or territory geocode: 48; Short-form total non-response rate: 3.8; Data quality flag: 00000; Data quality note: ..."
i367,"Geography name: 8250054.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250054.00; Alternative geographic code: 8250054.00; Province or territory geocode: 48; Short-form total non-response rate: 3.1; Data quality flag: 00000; Data quality note: ..."
i368,"Geography name: 8250055.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250055.00; Alternative geographic code: 8250055.00; Province or territory geocode: 48; Short-form total non-response rate: 2.2; Data quality flag: 00000; Data quality note: ..."
i369,"Geography name: 8250056.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250056.00; Alternative geographic code: 8250056.00; Province or territory geocode: 48; Short-form total non-response rate: 4.3; Data quality flag: 00000; Data quality note: ..."
i370,"Geography name: 8250057.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250057.00; Alternative geographic code: 8250057.00; Province or territory geocode: 48; Short-form total non-response rate: 3.7; Data quality flag: 00000; Data quality note: ..."
i371,"Geography name: 8250058.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250058.00; Alternative geographic code: 8250058.00; Province or territory geocode: 48; Short-form total non-response rate: 3.7; Data quality flag: 00000; Data quality note: ..."
i372,"Geography name: 8250059.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250059.00; Alternative geographic code: 8250059.00; Province or territory geocode: 48; Short-form total non-response rate: 3.7; Data quality flag: 00000; Data quality note: ..."
i373,"Geography name: 8250060.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250060.00; Alternative geographic code: 8250060.00; Province or territory geocode: 48; Short-form total non-response rate: 2.8; Data quality flag: 00000; Data quality note: ..."
i374,"Geography name: 8250061.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250061.00; Alternative geographic code: 8250061.00; Province or territory geocode: 48; Short-form total non-response rate: 2.8; Data quality flag: 00000; Data quality note: ..."
i375,"Geography name: 8250062.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250062.00; Alternative geographic code: 8250062.00; Province or territory geocode: 48; Short-form total non-response rate: 3.3; Data quality flag: 00010; Data quality note: ..."
i376,"Geography name: 8250063.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250063.00; Alternative geographic code: 8250063.00; Province or territory geocode: 48; Short-form total non-response rate: 2.3; Data quality flag: 00000; Data quality note: ..."
i377,"Geography name: 8250064.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250064.00; Alternative geographic code: 8250064.00; Province or territory geocode: 48; Short-form total non-response rate: 3.8; Data quality flag: 00010; Data quality note: ..."
i378,"Geography name: 8250065.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250065.00; Alternative geographic code: 8250065.00; Province or territory geocode: 48; Short-form total non-response rate: 3.8; Data quality flag: 00000; Data quality note: ..."
i379,"Geography name: 8250066.02; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250066.02; Alternative geographic code: 8250066.02; Province or territory geocode: 48; Short-form total non-response rate: 3.7; Data quality flag: 00000; Data quality note: ..."
i380,"Geography name: 8250066.03; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250066.03; Alternative geographic code: 8250066.03; Province or territory geocode: 48; Short-form total non-response rate: 9.4; Data quality flag: 00010; Data quality note: ..."
i381,"Geography name: 8250066.04; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250066.04; Alternative geographic code: 8250066.04; Province or territory geocode: 48; Short-form total non-response rate: 22.2; Data quality flag: 02999; Data quality note: Short-form income data suppressed to meet the confidentiality requirements of the Statistics Act. Long-form data suppressed to meet the confidentiality requirements of the Statistics Act. Long-form income data suppressed to meet the confidentiality requirements of the Statistics Act."
i382,"Geography name: 8250067.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250067.00; Alternative geographic code: 8250067.00; Province or territory geocode: 48; Short-form total non-response rate: 3.3; Data quality flag: 00000; Data quality note: ..."
i383,"Geography name: 8250068.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250068.00; Alternative geographic code: 8250068.00; Province or territory geocode: 48; Short-form total non-response rate: 1.3; Data quality flag: 00000; Data quality note: ..."
i384,"Geography name: 8250069.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250069.00; Alternative geographic code: 8250069.00; Province or territory geocode: 48; Short-form total non-response rate: 1.4; Data quality flag: 00000; Data quality note: ..."
i385,"Geography name: 8250070.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250070.00; Alternative geographic code: 8250070.00; Province or territory geocode: 48; Short-form total non-response rate: 1.6; Data quality flag: 00000; Data quality note: ..."
i386,"Geography name: 8250071.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250071.00; Alternative geographic code: 8250071.00; Province or territory geocode: 48; Short-form total non-response rate: 2.7; Data quality flag: 00000; Data quality note: ..."
i387,"Geography name: 8250072.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250072.00; Alternative geographic code: 8250072.00; Province or territory geocode: 48; Short-form total non-response rate: 4.1; Data quality flag: 00000; Data quality note: ..."
i388,"Geography name: 8250073.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250073.00; Alternative geographic code: 8250073.00; Province or territory geocode: 48; Short-form total non-response rate: 4.1; Data quality flag: 00000; Data quality note: ..."
i389,"Geography name: 8250074.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250074.00; Alternative geographic code: 8250074.00; Province or territory geocode: 48; Short-form total non-response rate: 2.2; Data quality flag: 00000; Data quality note: ..."
i390,"Geography name: 8250075.01; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250075.01; Alternative geographic code: 8250075.01; Province or territory geocode: 48; Short-form total non-response rate: 2.4; Data quality flag: 00000; Data quality note: ..."
i391,"Geography name: 8250075.02; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250075.02; Alternative geographic code: 8250075.02; Province or territory geocode: 48; Short-form total non-response rate: 3.0; Data quality flag: 00000; Data quality note: ..."
i392,"Geography name: 8250076.01; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.01; Alternative geographic code: 8250076.01; Province or territory geocode: 48; Short-form total non-response rate: 1.8; Data quality flag: 00000; Data quality note: ..."
i393,"Geography name: 8250076.02; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.02; Alternative geographic code: 8250076.02; Province or territory geocode: 48; Short-form total non-response rate: 3.0; Data quality flag: 00000; Data quality note: ..."
i394,"Geography name: 8250076.03; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.03; Alternative geographic code: 8250076.03; Province or territory geocode: 48; Short-form total non-response rate: 1.4; Data quality flag: 00000; Data quality note: ..."
i395,"Geography name: 8250076.04; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.04; Alternative geographic code: 8250076.04; Province or territory geocode: 48; Short-form total non-response rate: 1.7; Data quality flag: 00000; Data quality note: ..."
i396,"Geography name: 8250076.05; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.05; Alternative geographic code: 8250076.05; Province or territory geocode: 48; Short-form total non-response rate: 2.5; Data quality flag: 00000; Data quality note: ..."
i397,"Geography name: 8250076.06; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.06; Alternative geographic code: 8250076.06; Province or territory geocode: 48; Short-form total non-response rate: 1.3; Data quality flag: 00000; Data quality note: ..."
i398,"Geography name: 8250076.09; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.09; Alternative geographic code: 8250076.09; Province or territory geocode: 48; Short-form total non-response rate: 1.7; Data quality flag: 00000; Data quality note: ..."
i399,"Geography name: 8250076.13; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.13; Alternative geographic code: 8250076.13; Province or territory geocode: 48; Short-form total non-response rate: 0.9; Data quality flag: 00000; Data quality note: ..."
i400,"Geography name: 8250076.14; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.14; Alternative geographic code: 8250076.14; Province or territory geocode: 48; Short-form total non-response rate: 0.9; Data quality flag: 00000; Data quality note: ..."
i401,"Geography name: 8250076.15; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.15; Alternative geographic code: 8250076.15; Province or territory geocode: 48; Short-form total non-response rate: 1.0; Data quality flag: 00000; Data quality note: ..."
i402,"Geography name: 8250076.19; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.19; Alternative geographic code: 8250076.19; Province or territory geocode: 48; Short-form total non-response rate: 0.7; Data quality flag: 00000; Data quality note: ..."
i403,"Geography name: 8250076.20; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.20; Alternative geographic code: 8250076.20; Province or territory geocode: 48; Short-form total non-response rate: 0.7; Data quality flag: 00000; Data quality note: ..."
i404,"Geography name: 8250076.23; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.23; Alternative geographic code: 8250076.23; Province or territory geocode: 48; Short-form total non-response rate: 1.1; Data quality flag: 00000; Data quality note: ..."
i405,"Geography name: 8250076.24; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.24; Alternative geographic code: 8250076.24; Province or territory geocode: 48; Short-form total non-response rate: 1.0; Data quality flag: 00000; Data quality note: ..."
i406,"Geography name: 8250076.25; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.25; Alternative geographic code: 8250076.25; Province or territory geocode: 48; Short-form total non-response rate: 0.7; Data quality flag: 00000; Data quality note: ..."
i407,"Geography name: 8250076.26; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.26; Alternative geographic code: 8250076.26; Province or territory geocode: 48; Short-form total non-response rate: 1.4; Data quality flag: 00000; Data quality note: ..."
i408,"Geography name: 8250076.27; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.27; Alternative geographic code: 8250076.27; Province or territory geocode: 48; Short-form total non-response rate: 0.7; Data quality flag: 00000; Data quality note: ..."
i409,"Geography name: 8250076.28; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.28; Alternative geographic code: 8250076.28; Province or territory geocode: 48; Short-form total non-response rate: 1.4; Data quality flag: 00000; Data quality note: ..."
i410,"Geography name: 8250076.29; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.29; Alternative geographic code: 8250076.29; Province or territory geocode: 48; Short-form total non-response rate: 1.1; Data quality flag: 00000; Data quality note: ..."
i411,"Geography name: 8250076.30; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.30; Alternative geographic code: 8250076.30; Province or territory geocode: 48; Short-form total non-response rate: 1.7; Data quality flag: 00000; Data quality note: ..."
i412,"Geography name: 8250076.31; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.31; Alternative geographic code: 8250076.31; Province or territory geocode: 48; Short-form total non-response rate: 0.8; Data quality flag: 00000; Data quality note: ..."
i413,"Geography name: 8250076.32; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.32; Alternative geographic code: 8250076.32; Province or territory geocode: 48; Short-form total non-response rate: 0.8; Data quality flag: 00000; Data quality note: ..."
i414,"Geography name: 8250076.33; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.33; Alternative geographic code: 8250076.33; Province or territory geocode: 48; Short-form total non-response rate: 1.3; Data quality flag: 00000; Data quality note: ..."
i415,"Geography name: 8250076.34; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.34; Alternative geographic code: 8250076.34; Province or territory geocode: 48; Short-form total non-response rate: 1.3; Data quality flag: 00000; Data quality note: ..."
i416,"Geography name: 8250076.35; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.35; Alternative geographic code: 8250076.35; Province or territory geocode: 48; Short-form total non-response rate: 1.4; Data quality flag: 00000; Data quality note: ..."
i417,"Geography name: 8250076.36; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.36; Alternative geographic code: 8250076.36; Province or territory geocode: 48; Short-form total non-response rate: 0.0; Data quality flag: 09999; Data quality note: Short-form data suppressed to meet the confidentiality requirements of the Statistics Act. Short-form income data suppressed to meet the confidentiality requirements of the Statistics Act. Long-form data suppressed to meet the confidentiality requirements of the Statistics Act. Long-form income data suppressed to meet the confidentiality requirements of the Statistics Act."
i418,"Geography name: 8250076.37; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.37; Alternative geographic code: 8250076.37; Province or territory geocode: 48; Short-form total non-response rate: 0.9; Data quality flag: 00000; Data quality note: ..."
i419,"Geography name: 8250076.38; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.38; Alternative geographic code: 8250076.38; Province or territory geocode: 48; Short-form total non-response rate: 1.3; Data quality flag: 00000; Data quality note: ..."
i420,"Geography name: 8250076.39; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250076.39; Alternative geographic code: 8250076.39; Province or territory geocode: 48; Short-form total non-response rate: 2.0; Data quality flag: 00000; Data quality note: ..."
i421,"Geography name: 8250077.01; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.01; Alternative geographic code: 8250077.01; Province or territory geocode: 48; Short-form total non-response rate: 2.3; Data quality flag: 00000; Data quality note: ..."
i422,"Geography name: 8250077.02; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.02; Alternative geographic code: 8250077.02; Province or territory geocode: 48; Short-form total non-response rate: 3.1; Data quality flag: 00000; Data quality note: ..."
i423,"Geography name: 8250077.03; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.03; Alternative geographic code: 8250077.03; Province or territory geocode: 48; Short-form total non-response rate: 1.0; Data quality flag: 00000; Data quality note: ..."
i424,"Geography name: 8250077.04; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.04; Alternative geographic code: 8250077.04; Province or territory geocode: 48; Short-form total non-response rate: 1.8; Data quality flag: 00000; Data quality note: ..."
i425,"Geography name: 8250077.06; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.06; Alternative geographic code: 8250077.06; Province or territory geocode: 48; Short-form total non-response rate: 1.0; Data quality flag: 00000; Data quality note: ..."
i426,"Geography name: 8250077.13; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.13; Alternative geographic code: 8250077.13; Province or territory geocode: 48; Short-form total non-response rate: 0.9; Data quality flag: 00000; Data quality note: ..."
i427,"Geography name: 8250077.14; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.14; Alternative geographic code: 8250077.14; Province or territory geocode: 48; Short-form total non-response rate: 0.5; Data quality flag: 00000; Data quality note: ..."
i428,"Geography name: 8250077.16; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.16; Alternative geographic code: 8250077.16; Province or territory geocode: 48; Short-form total non-response rate: 0.6; Data quality flag: 00000; Data quality note: ..."
i429,"Geography name: 8250077.17; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.17; Alternative geographic code: 8250077.17; Province or territory geocode: 48; Short-form total non-response rate: 1.4; Data quality flag: 00000; Data quality note: ..."
i430,"Geography name: 8250077.19; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.19; Alternative geographic code: 8250077.19; Province or territory geocode: 48; Short-form total non-response rate: 1.0; Data quality flag: 00000; Data quality note: ..."
i431,"Geography name: 8250077.20; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.20; Alternative geographic code: 8250077.20; Province or territory geocode: 48; Short-form total non-response rate: 0.7; Data quality flag: 00000; Data quality note: ..."
i432,"Geography name: 8250077.21; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.21; Alternative geographic code: 8250077.21; Province or territory geocode: 48; Short-form total non-response rate: 1.1; Data quality flag: 00000; Data quality note: ..."
i433,"Geography name: 8250077.22; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.22; Alternative geographic code: 8250077.22; Province or territory geocode: 48; Short-form total non-response rate: 0.7; Data quality flag: 00000; Data quality note: ..."
i434,"Geography name: 8250077.23; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.23; Alternative geographic code: 8250077.23; Province or territory geocode: 48; Short-form total non-response rate: 0.8; Data quality flag: 00000; Data quality note: ..."
i435,"Geography name: 8250077.24; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.24; Alternative geographic code: 8250077.24; Province or territory geocode: 48; Short-form total non-response rate: 0.7; Data quality flag: 00000; Data quality note: ..."
i436,"Geography name: 8250077.25; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.25; Alternative geographic code: 8250077.25; Province or territory geocode: 48; Short-form total non-response rate: 1.1; Data quality flag: 00000; Data quality note: ..."
i437,"Geography name: 8250077.26; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.26; Alternative geographic code: 8250077.26; Province or territory geocode: 48; Short-form total non-response rate: 0.9; Data quality flag: 00000; Data quality note: ..."
i438,"Geography name: 8250077.27; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.27; Alternative geographic code: 8250077.27; Province or territory geocode: 48; Short-form total non-response rate: 0.9; Data quality flag: 00000; Data quality note: ..."
i439,"Geography name: 8250077.28; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.28; Alternative geographic code: 8250077.28; Province or territory geocode: 48; Short-form total non-response rate: 0.8; Data quality flag: 00000; Data quality note: ..."
i440,"Geography name: 8250077.30; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.30; Alternative geographic code: 8250077.30; Province or territory geocode: 48; Short-form total non-response rate: 0.9; Data quality flag: 00000; Data quality note: ..."
i441,"Geography name: 8250077.31; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.31; Alternative geographic code: 8250077.31; Province or territory geocode: 48; Short-form total non-response rate: 0.5; Data quality flag: 00000; Data quality note: ..."
i442,"Geography name: 8250077.32; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.32; Alternative geographic code: 8250077.32; Province or territory geocode: 48; Short-form total non-response rate: 0.7; Data quality flag: 00000; Data quality note: ..."
i443,"Geography name: 8250077.33; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250077.33; Alternative geographic code: 8250077.33; Province or territory geocode: 48; Short-form total non-response rate: 1.8; Data quality flag: 00000; Data quality note: ..."
